759	1138	0
760	1137	0
760	1138	0
761	1134	0
761	1135	0
761	1136	0
761	1137	0
761	1138	0
762	1132	0
762	1133	0
762	1134	0
762	1135	0
762	1136	0
762	1137	0
762	1138	0
763	1130	0
763	1131	0
763	1132	0
763	1133	0
763	1134	0
763	1135	0
763	1136	0
764	1127	0
764	1128	0
764	1129	0
764	1130	0
764	1131	0
764	1132	0
764	1133	0
765	1124	0
765	1125	0
765	1126	0
765	1127	0
765	1128	0
765	1129	0
765	1130	0
765	1131	0
766	1122	0
766	1123	0
766	1124	0
766	1125	0
766	1126	0
766	1127	0
766	1128	0
767	1120	0
767	1121	0
767	1122	0
767	1123	0
767	1124	0
767	1125	0
767	1126	0
768	1119	0
768	1120	0
768	1121	0
768	1122	0
768	1123	0
769	1117	0
769	1118	0
769	1119	0
769	1120	0
770	1112	0
770	1113	0
770	1114	0
770	1115	0
770	1116	0
770	1117	0
771	1109	0
771	1110	0
771	1111	0
771	1112	0
771	1113	0
771	1114	0
771	1115	0
772	1107	0
772	1108	0
772	1109	0
772	1110	0
772	1111	0
772	1112	0
772	1113	0
773	1106	0
773	1107	0
773	1108	0
773	1109	0
773	1110	0
774	1103	0
774	1104	0
774	1105	0
774	1106	0
774	1107	0
775	1101	0
775	1102	0
775	1103	0
775	1104	0
775	1105	0
776	1097	0
776	1098	0
776	1099	0
776	1100	0
776	1101	0
776	1102	0
776	1103	0
777	1095	0
777	1096	0
777	1097	0
777	1098	0
777	1100	0
778	1092	0
778	1093	0
778	1094	0
778	1095	0
778	1096	0
778	1097	0
779	1090	0
779	1091	0
779	1092	0
779	1093	0
779	1094	0
779	1095	0
779	1096	0
779	1097	0
780	1087	0
780	1088	0
780	1089	0
780	1090	0
780	1091	0
780	1092	0
780	1093	0
780	1094	0
781	1085	0
781	1086	0
781	1087	0
781	1088	0
781	1089	0
781	1090	0
781	1091	0
781	1092	0
782	1082	0
782	1083	0
782	1084	0
782	1085	0
782	1086	0
782	1087	0
782	1088	0
782	1089	0
783	1079	0
783	1080	0
783	1081	0
783	1082	0
783	1083	0
783	1084	0
783	1085	0
783	1086	0
783	1087	0
784	1077	0
784	1078	0
784	1079	0
784	1080	0
784	1081	0
784	1082	0
784	1083	0
784	1084	0
785	1074	0
785	1075	0
785	1076	0
785	1077	0
785	1078	0
785	1079	0
785	1080	0
785	1081	0
786	1071	0
786	1072	0
786	1073	0
786	1074	0
786	1075	0
786	1076	0
786	1077	0
786	1078	0
786	1079	0
787	1068	0
787	1069	0
787	1070	0
787	1071	0
787	1072	0
787	1073	0
787	1074	0
787	1075	0
787	1076	0
788	1065	0
788	1066	0
788	1067	0
788	1068	0
788	1069	0
788	1070	0
788	1071	0
788	1072	0
788	1073	0
789	1058	0
789	1059	0
789	1060	0
789	1061	0
789	1062	0
789	1063	0
789	1064	0
789	1065	0
789	1066	0
789	1067	0
789	1068	0
789	1069	0
789	1070	0
790	1055	0
790	1056	0
790	1057	0
790	1058	0
790	1059	0
790	1060	0
790	1061	0
790	1062	0
790	1063	0
790	1064	0
790	1065	0
790	1066	0
790	1067	0
791	1052	0
791	1053	0
791	1054	0
791	1055	0
791	1056	0
791	1057	0
791	1058	0
791	1059	0
791	1060	0
791	1061	0
791	1062	0
792	1048	0
792	1049	0
792	1050	0
792	1051	0
792	1052	0
792	1053	0
792	1054	0
792	1055	0
792	1056	0
792	1057	0
792	1058	0
792	1059	0
793	1042	0
793	1043	0
793	1044	0
793	1045	0
793	1046	0
793	1047	0
793	1048	0
793	1049	0
793	1050	0
793	1051	0
793	1052	0
793	1053	0
793	1054	0
794	1038	0
794	1039	0
794	1040	0
794	1041	0
794	1042	0
794	1043	0
794	1044	0
794	1045	0
794	1046	0
794	1047	0
794	1048	0
794	1049	0
794	1050	0
794	1051	0
795	1032	0
795	1033	0
795	1034	0
795	1035	0
795	1036	0
795	1037	0
795	1038	0
795	1039	0
795	1040	0
795	1041	0
795	1042	0
795	1043	0
795	1044	0
795	1045	0
795	1046	0
795	1047	0
795	1048	0
796	1025	0
796	1026	0
796	1027	0
796	1028	0
796	1029	0
796	1030	0
796	1031	0
796	1032	0
796	1033	0
796	1034	0
796	1035	0
796	1036	0
796	1037	0
796	1038	0
796	1039	0
796	1040	0
796	1041	0
796	1042	0
797	1017	0
797	1018	0
797	1019	0
797	1020	0
797	1021	0
797	1022	0
797	1023	0
797	1024	0
797	1025	0
797	1026	0
797	1027	0
797	1028	0
797	1029	0
797	1030	0
797	1031	0
797	1032	0
797	1033	0
797	1034	0
797	1035	0
797	1036	0
797	1037	0
798	1011	0
798	1012	0
798	1013	0
798	1015	0
798	1016	0
798	1017	0
798	1018	0
798	1019	0
798	1020	0
798	1021	0
798	1022	0
798	1023	0
798	1024	0
798	1025	0
798	1026	0
798	1027	0
798	1028	0
799	1008	0
799	1009	0
799	1010	0
799	1011	0
